rev,mou,totmrc,ovrmou,ovrrev,vceovr,roam,change_mou,change_rev,drop_vce,blck_vce,blck_dat,unan_vce,plcd_vce,recv_vce,comp_vce,comp_dat,custcare,ccrndmou,cc_mou,inonemin,threeway,mou_cvce,mou_rvce,owylis_vce,mouowylisv,iwylis_vce,mouiwylisv,peak_vce,peak_dat,mou_peav,opk_vce,opk_dat,mou_opkv,mou_opkd,drop_blk,attempt,complete,callwait,months,uniqsubs,actvsubs,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,marital,infobase,income,numbcars,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID
22.6675,366.0,29.9925,0.5,0.175,0.175,0.0,-81.0,-22.6675,13.33333333,1.333333333,0.0,13.66666667,114.6666667,64.33333333,90.33333333,0.0,2.333333333,3.0,1.576666667,37.66666667,0.666666667,178.8933333,64.53666667,19.33333333,16.91333333,4.0,2.703333333,81.33333333,0.0,140.19,53.33333333,0.0,103.24,0.0,14.66666667,114.6666667,90.33333333,0.0,15,2,2,AA,N,1935,5283.0,582.02,522.04,5255.0,1928,37.29,375.36,137.71,393,138,30,396.0,142.0,33.0,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,R,79.98999023,2.0,2.0,WCMB,0.0,0.0,O,9.0,M,M,9.0,,0.0,N,U,U,Y,Y,Y,Y,239.0,1067422
114.2525,963.5,52.405,163.0,63.1,63.1,0.0,-685.5,-74.2625,12.66666667,0.0,0.0,1.666666667,242.6666667,110.6666667,234.6666667,0.0,8.0,15.0,9.976666667,55.66666667,0.333333333,433.37,336.2266667,39.0,41.07333333,8.0,10.04333333,163.6666667,0.0,376.2066667,172.3333333,0.0,393.39,0.0,12.66666667,242.6666667,234.6666667,0.0,11,1,1,EA,Y,3430,8720.0,868.93,788.95,8706.0,3420,78.9,870.6,342.0,1192,380,139,1049.0,380.0,98.0,U,NEW YORK CITY AREA,N,R,79.98999023,2.0,2.0,WCMB,0.0,0.0,O,2.0,A,M,6.0,1.0,0.0,Z,U,U,Y,U,U,Y,134.0,1067522
25.99,229.25,35.99,0.0,0.0,0.0,0.0,-10.25,4.0,6.0,0.666666667,0.0,18.66666667,91.66666667,9.0,67.66666667,0.0,16.66666667,23.33333333,13.23333333,2.0,0.0,156.4366667,44.37666667,9.666666667,8.796666667,4.333333333,26.46,32.33333333,0.0,49.12333333,43.0,0.0,151.6866667,0.0,6.666666667,91.66666667,67.66666667,0.0,15,1,1,DA,Y,824,4290.0,470.29,410.31,4259.0,820,29.31,304.21,58.57,233,57,25,262.0,58.0,27.0,C,CHICAGO AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,7.0,A,M,5.0,1.0,0.0,N,U,U,U,U,U,N,444.0,1067530
18.4375,371.75,10.0,33.75,8.4375,8.4375,0.0,-103.75,-8.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,2,AA,N,1602,4582.0,216.14,167.37,4403.0,1514,12.87,338.69,116.46,406,145,21,443.0,133.0,20.0,S,OHIO AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,3.0,A,M,8.0,2.0,0.0,G,Y,Y,U,Y,Y,Y,444.0,1067570
50.83,144.5,59.99,0.0,0.0,0.0,0.39,-9.5,-0.84,3.333333333,1.333333333,0.0,5.666666667,41.33333333,8.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,87.18333333,34.48,1.333333333,1.22,0.333333333,4.423333333,27.66666667,0.0,85.93,10.66666667,0.0,35.73333333,0.0,4.666666667,41.33333333,31.0,0.0,9,1,1,AA,N,423,1428.0,492.32,412.34,1417.0,418,51.54,177.13,52.25,148,42,51,110.0,33.0,51.0,C,OHIO AREA,Y,N,59.98999023,1.0,1.0,WCMB,0.0,0.0,O,7.0,M,M,9.0,1.0,1.0,N,U,U,U,U,U,Y,274.0,1067631
59.99,250.0,69.99,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,23.66666667,87.33333333,115.0,61.66666667,0.0,0.0,0.0,0.0,83.33333333,0.0,44.57,95.62333333,3.0,1.2,13.33333333,11.25666667,60.0,0.0,44.43333333,116.0,0.0,95.76,0.0,2.0,87.33333333,61.66666667,1.0,15,1,1,ZA,Y,3541,5113.0,757.59,697.61,5017.0,3510,49.83,358.36,250.71,248,169,60,405.0,283.0,59.0,S,OHIO AREA,Y,N,199.9899902,3.0,3.0,WCMB,0.0,0.0,O,5.0,S,M,4.0,2.0,1.0,S,U,U,Y,Y,U,Y,70.0,1067688
35.1825,270.0,39.99,14.0,4.9,4.9,0.0,-78.0,-5.1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,2,AA,N,690,1916.0,432.8,372.82,1916.0,690,46.6,239.5,86.25,296,103,37,246.0,84.0,41.0,T,NORTH FLORIDA AREA,Y,N,59.98999023,2.0,2.0,WCMB,0.0,0.0,O,7.0,A,M,8.0,2.0,0.0,N,U,U,U,U,U,Y,272.0,1067699
33.7525,697.75,39.99,10.75,3.7625,3.7625,0.0,192.25,-0.6125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,AA,N,1388,5849.0,344.83,284.85,5849.0,1388,28.49,584.9,138.8,634,137,34,533.0,125.0,33.0,C,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,,,U,,,,0.0,H,U,U,U,U,U,N,335.0,1067768
10.09,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4,3,AA,N,13,42.0,121.07,81.08,26.0,8,10.14,3.25,1.0,0,0,10,0.0,0.0,10.0,S,OHIO AREA,Y,N,59.98999023,1.0,1.0,WCMB,0.0,0.0,O,11.0,M,M,5.0,,0.0,N,U,U,U,U,U,Y,273.0,1067791
55.9175,16.25,19.99,4.5,1.755,1.755,0.0,21.75,-28.9075,0.0,0.333333333,0.0,0.666666667,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.666666667,0.0,5.13,1.246666667,0.0,0.0,0.0,0.0,2.333333333,0.0,3.193333333,3.333333333,0.0,3.183333333,0.0,0.333333333,6.0,5.0,0.0,9,1,1,AA,N,87,184.0,537.93,317.97,184.0,87,39.75,23.0,10.88,9,7,65,19.0,10.0,45.0,S,GREAT LAKES AREA,Y,R,99.98999023,2.0,2.0,WCMB,0.0,0.0,,0.0,B,M,7.0,,0.0,S,U,U,U,U,U,N,42.0,1068064
64.73,334.25,69.99,0.0,0.0,0.0,3.9525,60.75,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,2,AA,N,905,2959.0,689.49,609.51,2958.0,904,76.19,369.75,113.0,314,99,61,415.0,124.0,81.0,C,CHICAGO AREA,Y,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,O,1.0,S,M,4.0,2.0,0.0,G,U,U,U,U,U,Y,271.0,1068122
60.445,333.5,44.99,64.0,22.4,22.4,3.055,-255.5,-30.455,2.0,0.0,0.0,7.666666667,44.33333333,9.333333333,34.66666667,0.0,1.0,13.0,12.69,5.0,0.0,87.03,36.92333333,8.333333333,8.516666667,2.0,2.94,29.0,0.0,63.75333333,12.33333333,0.0,60.2,0.0,2.0,44.33333333,34.66666667,0.0,11,1,1,AA,N,927,4220.0,511.14,471.16,4199.0,921,47.12,419.9,92.1,419,102,71,436.0,96.0,60.0,S,ATLANTIC SOUTH AREA,Y,N,59.98999023,1.0,1.0,WCMB,0.0,0.0,,,U,,,,0.0,N,U,U,U,U,U,N,332.0,1068171
72.915,613.75,5.5475,134.25,40.275,40.275,0.16,-613.75,-80.585,1.0,0.0,0.0,4.333333333,31.66666667,20.66666667,26.66666667,0.0,0.333333333,0.333333333,0.05,14.33333333,0.0,21.37333333,61.73,7.0,3.263333333,0.333333333,0.326666667,10.66666667,0.0,16.05333333,27.66666667,0.0,67.05,0.0,1.0,31.66666667,26.66666667,0.0,13,2,2,AA,N,1796,6856.0,680.28,511.07,6777.0,1752,42.59,564.75,146.0,818,155,100,750.0,183.0,64.0,C,DC/MARYLAND/VIRGINIA AREA,Y,N,29.98999023,1.0,1.0,WC,0.0,0.0,O,1.0,B,M,6.0,2.0,0.0,U,U,U,U,U,U,Y,378.0,1068254
31.845,467.25,39.99,3.5,1.225,1.225,0.48,-40.25,-1.855,2.666666667,0.333333333,0.0,46.66666667,141.6666667,26.33333333,92.66666667,0.0,3.0,8.333333333,7.186666667,13.66666667,0.666666667,200.25,63.29333333,10.0,9.03,2.666666667,3.623333333,69.66666667,0.0,149.8166667,46.66666667,0.0,113.72,0.0,3.0,141.6666667,92.66666667,1.0,15,1,1,BA,N,1884,5784.0,558.5,498.52,5782.0,1882,35.61,413.0,134.43,481,151,32,502.0,159.0,41.0,T,HOUSTON AREA,Y,R,99.98999023,1.0,1.0,WCMB,1.0,0.0,O,4.0,M,M,8.0,2.0,0.0,N,U,U,U,U,U,Y,438.0,1068384
10.0,17.5,10.0,0.0,0.0,0.0,0.0,-16.5,0.0,0.333333333,1.0,0.0,2.666666667,14.66666667,1.333333333,10.66666667,0.0,0.0,0.0,0.0,1.0,0.0,12.61666667,0.873333333,3.666666667,0.736666667,1.333333333,0.873333333,5.0,0.0,4.743333333,7.0,0.0,8.746666667,0.0,1.333333333,14.66666667,10.66666667,0.0,13,6,3,B,N,154,315.0,137.75,126.08,315.0,154,10.51,26.25,12.83,23,12,10,39.0,18.0,11.0,S,SOUTH FLORIDA AREA,N,N,29.98999023,1.0,1.0,WC,0.0,0.0,O,11.0,M,M,7.0,,0.0,N,U,U,U,U,U,Y,377.0,1068418
73.765,771.75,23.7075,148.0,44.4,44.4,2.4375,-771.75,-73.765,11.66666667,3.0,0.0,221.3333333,478.3333333,71.33333333,244.0,0.0,11.33333333,17.66666667,9.056666667,38.66666667,0.0,550.71,111.0733333,10.0,8.01,0.333333333,0.073333333,169.0,0.0,374.6733333,126.6666667,0.0,287.11,0.0,14.66666667,478.3333333,244.0,0.0,9,1,1,U1,N,2468,7008.0,779.46,699.48,6962.0,2450,87.44,870.25,306.25,1029,351,99,968.0,331.0,94.0,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,59.98999023,1.0,1.0,WCMB,0.0,0.0,O,,U,M,,,0.0,H,U,U,U,U,U,N,268.0,1068422
30.2375,139.5,39.99,0.0,0.0,0.0,0.0,-6.5,0.7425,0.333333333,9.0,0.0,10.66666667,66.66666667,14.66666667,46.66666667,0.0,0.0,0.0,0.0,7.0,0.0,70.24666667,25.21333333,0.333333333,0.306666667,0.0,0.0,38.66666667,0.0,60.9,22.0,0.0,34.56,0.0,9.333333333,66.66666667,46.66666667,0.0,11,1,1,EA,Y,838,1969.0,365.1,305.12,1956.0,832,30.51,195.6,83.2,142,62,30,188.0,74.0,31.0,R,OHIO AREA,Y,N,59.98999023,1.0,1.0,WCMB,0.0,0.0,,5.0,S,M,5.0,2.0,0.0,S,U,U,U,Y,U,N,330.0,1068454
85.43,574.0,50.1525,14.5,5.65,5.65,1.88,312.0,-44.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,2,AA,N,1562,3362.0,588.34,528.36,3341.0,1551,52.84,334.1,155.1,470,206,100,432.0,199.0,68.0,C,MIDWEST AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,,M,M,1.0,1.0,0.0,U,U,U,U,U,U,Y,330.0,1068464
92.475,549.5,39.99,178.25,62.3875,62.3875,0.0975,-423.5,-62.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,1,BA,N,1824,4876.0,675.59,615.61,4859.0,1818,51.3,404.92,151.5,691,193,113,509.0,172.0,72.0,,CHICAGO AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,9.0,S,M,1.0,2.0,0.0,N,U,U,U,U,Y,Y,376.0,1068473
33.99,27.75,39.99,0.0,0.0,0.0,0.0,-8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,1,AA,N,269,341.0,452.69,392.71,334.0,264,32.73,27.83,22.0,31,25,34,28.0,22.0,34.0,S,NEW ENGLAND AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,7.0,M,M,9.0,2.0,0.0,N,U,U,U,U,U,Y,376.0,1068567
65.7925,1443.25,59.99,16.25,6.5,6.5,6.8275,-128.25,0.2775,1.666666667,3.333333333,0.0,103.3333333,301.3333333,51.33333333,193.3333333,0.0,9.0,11.33333333,8.203333333,15.0,0.666666667,979.82,255.3633333,24.0,17.76,3.666666667,8.263333333,101.6666667,0.0,297.8633333,142.6666667,0.0,937.32,0.0,5.0,301.3333333,193.3333333,2.333333333,11,1,1,CA,Y,2104,9416.0,753.99,694.01,9412.0,2103,69.4,941.2,210.3,1486,252,66,1243.0,254.0,75.0,S,SOUTHWEST AREA,Y,R,29.98999023,2.0,2.0,WCMB,0.0,0.0,,,U,,,,0.0,S,U,U,U,U,U,N,179.0,1068570
53.8375,362.5,67.49,0.0,0.0,0.0,0.0975,-90.5,-3.8475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,AA,N,744,2787.0,670.78,585.41,2776.0,737,58.54,277.6,73.7,393,104,55,320.0,81.0,56.0,S,CALIFORNIA NORTH AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,O,4.0,M,M,9.0,2.0,1.0,N,U,U,Y,U,U,Y,330.0,1068596
39.2375,213.25,44.99,0.0,0.0,0.0,0.0,1.75,-0.2475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,BA,N,407,2833.0,434.62,354.64,2760.0,400,35.46,276.0,40.0,213,23,39,175.0,20.0,39.0,C,CENTRAL/SOUTH TEXAS AREA,Y,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,,,U,M,,,0.0,G,U,U,U,U,U,N,329.0,1068612
46.085,276.25,37.24,33.75,13.5,13.5,,-224.25,-11.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,2,AA,N,2405,6747.0,911.99,852.01,6744.0,2403,85.2,674.4,240.3,351,113,50,544.0,187.0,59.0,C,GREAT LAKES AREA,Y,N,149.9899902,2.0,2.0,WCMB,0.0,0.0,O,1.0,B,M,7.0,,0.0,N,U,U,U,U,U,Y,316.0,1068644
5.6225,132.0,4.88,0.0,0.0,0.0,0.0,-132.0,-5.9425,0.0,0.333333333,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.0,13,2,2,CA,N,1734,5690.0,553.25,492.32,5163.0,1576,44.76,469.36,143.27,176,46,8,440.0,132.0,57.0,U,CALIFORNIA NORTH AREA,Y,R,79.98999023,2.0,2.0,WCMB,0.0,0.0,,,U,,,,0.0,N,U,U,U,U,U,N,356.0,1068679
48.145,636.25,50.07,4.75,1.75,1.75,0.345,160.75,-2.175,6.0,0.666666667,0.0,46.66666667,332.3333333,97.33333333,281.0,0.0,9.666666667,11.66666667,6.816666667,69.66666667,0.666666667,227.2233333,110.3933333,45.66666667,27.8,10.33333333,36.53,171.3333333,0.0,148.53,179.0,0.0,189.0866667,0.0,6.666666667,332.3333333,281.0,3.333333333,11,1,1,DA,Y,3751,6856.0,442.99,383.01,6844.0,3741,38.3,684.4,374.1,583,336,49,669.0,359.0,48.0,U,CALIFORNIA NORTH AREA,Y,N,199.9899902,2.0,2.0,WCMB,0.0,0.0,,2.0,S,M,6.0,1.0,0.0,N,U,Y,U,U,U,Y,236.0,1068684
53.99,306.25,59.99,0.0,0.0,0.0,0.0,170.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,DA,Y,1111,2505.0,606.27,526.29,2505.0,1111,52.63,250.5,111.1,249,106,54,272.0,118.0,54.0,U,SOUTHWEST AREA,Y,N,149.9899902,1.0,1.0,WCMB,1.0,0.0,O,1.0,M,M,6.0,2.0,0.0,H,Y,U,U,U,Y,Y,329.0,1068692
23.235,203.25,39.99,0.0,0.0,0.0,0.0,-93.25,6.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1,1,CA,Y,2734,4367.0,513.2,453.22,4353.0,2725,32.37,310.93,194.64,234,126,21,221.0,131.0,26.0,S,LOS ANGELES AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,O,4.0,A,M,9.0,1.0,0.0,N,U,U,U,U,U,Y,435.0,1068805
167.9225,997.25,69.99,265.5,106.2,106.2,0.0,-318.25,-106.9425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,2,AA,N,1484,10382.0,1522.82,1462.84,10311.0,1473,146.28,1031.1,147.3,1103,171,204,948.0,148.0,156.0,C,MIDWEST AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,,,U,,,,0.0,N,U,U,U,U,U,N,328.0,1068816
69.65,291.0,55.15,0.0,0.0,0.0,0.0,125.0,-26.46,0.666666667,1.333333333,0.0,13.33333333,33.0,0.666666667,17.66666667,0.0,0.0,0.0,0.0,0.666666667,0.0,63.83333333,0.33,0.0,0.0,0.0,0.0,3.666666667,0.0,6.216666667,14.66666667,0.0,57.94666667,0.0,2.0,33.0,17.66666667,0.0,9,1,1,BA,N,413,1457.0,428.95,368.97,1451.0,409,61.5,241.83,68.17,148,42,92,242.0,68.0,62.0,S,NORTH FLORIDA AREA,Y,N,129.9899902,2.0,1.0,WCMB,0.0,0.0,,,U,,,,0.0,F,U,U,U,U,U,N,35.0,1068922
63.275,567.25,39.99,83.25,29.1975,28.6125,0.0,177.75,46.575,3.666666667,4.666666667,0.0,48.66666667,195.6666667,40.0,138.6666667,0.0,2.333333333,3.333333333,2.19,15.33333333,0.0,219.9633333,124.0833333,47.66666667,39.66666667,4.333333333,6.06,99.33333333,0.0,164.0566667,74.33333333,0.0,199.99,0.0,8.333333333,195.6666667,138.6666667,0.0,9,1,1,AA,N,1444,3879.0,376.19,316.21,3831.0,1426,39.53,478.88,178.25,508,192,48,456.0,168.0,38.0,R,GREAT LAKES AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,,,U,,,,0.0,U,U,U,U,U,U,N,265.0,1068987
32.44,441.75,39.99,7.0,2.45,2.45,0.0,-53.75,-2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,1,DA,Y,3257,8785.0,602.63,546.52,8326.0,3081,42.04,640.46,237.0,460,157,33,634.0,238.0,47.0,R,OHIO AREA,Y,N,199.9899902,1.0,1.0,WCMB,1.0,0.0,O,5.0,M,M,6.0,2.0,0.0,I,U,U,U,U,U,Y,433.0,1069152
35.145,296.5,39.99,0.0,0.0,0.0,0.0,-109.5,3.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,2,BA,N,2150,3382.0,425.97,350.51,3091.0,1970,38.95,343.44,218.89,333,212,34,329.0,212.0,34.0,U,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,129.9899902,2.0,1.0,WCMB,0.0,0.0,O,12.0,S,M,6.0,1.0,0.0,N,U,U,U,Y,Y,Y,305.0,1069192
38.1175,300.0,44.99,0.0,0.0,0.0,2.88,-92.0,-3.1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,ZA,Y,1069,2877.0,450.59,390.61,2877.0,1069,39.06,287.7,106.9,331,120,39,306.0,114.0,40.0,U,LOS ANGELES AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,,U,,,,0.0,U,U,U,U,U,U,N,325.0,1069266
53.53,354.25,57.2475,0.0,0.0,0.0,,27.75,-8.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,1,AA,N,2180,3480.0,658.34,428.36,3480.0,2180,53.55,435.0,272.5,345,210,56,365.0,213.0,54.0,U,LOS ANGELES AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,12.0,M,M,6.0,2.0,0.0,H,U,U,U,Y,U,Y,263.0,1069282
29.8375,143.5,29.74,0.0,0.0,0.0,0.0975,-49.5,0.5425,0.666666667,17.66666667,0.0,3.0,56.66666667,13.66666667,35.66666667,0.0,2.333333333,4.666666667,2.983333333,2.666666667,0.0,44.06666667,76.92,16.33333333,6.813333333,3.0,44.76333333,27.33333333,0.0,44.82,21.66666667,0.0,76.16666667,0.0,18.33333333,56.66666667,35.66666667,0.0,13,1,1,AA,N,1130,3698.0,482.5,412.52,3649.0,1121,34.38,304.08,93.42,160,50,30,310.0,94.0,37.0,S,CHICAGO AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,8.0,M,M,4.0,1.0,0.0,S,U,U,U,U,U,Y,370.0,1069285
32.2475,487.5,39.99,100.75,35.2625,35.2625,0.0,-376.5,-2.2575,13.0,17.66666667,0.0,96.66666667,311.3333333,120.0,191.0,0.0,4.666666667,6.666666667,4.676666667,72.33333333,0.0,148.4266667,114.3133333,39.33333333,22.18,2.666666667,2.686666667,166.6666667,0.0,148.5666667,137.3333333,0.0,114.1666667,0.0,30.66666667,311.3333333,191.0,2.333333333,15,2,1,EA,Y,4206,7100.0,673.61,613.24,6854.0,4076,47.17,527.23,313.54,613,381,33,602.0,370.0,48.0,R,NORTH FLORIDA AREA,Y,R,99.98999023,2.0,2.0,WCMB,0.0,0.0,,,U,,,,0.0,N,U,U,U,U,U,N,164.0,1069380
41.77,318.25,39.99,16.75,5.8625,5.8625,0.0,215.75,4.4,2.666666667,0.666666667,0.0,15.33333333,90.66666667,56.33333333,73.0,0.0,0.333333333,0.333333333,0.06,31.66666667,0.333333333,94.58333333,79.11333333,12.66666667,8.65,2.0,1.62,49.0,0.0,67.38,68.33333333,0.0,106.3133333,0.0,3.333333333,90.66666667,73.0,2.666666667,11,1,1,ZA,Y,1042,2276.0,377.0,317.02,2250.0,1024,31.7,225.0,102.4,246,105,40,270.0,118.0,34.0,T,GREAT LAKES AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,1.0,A,M,6.0,2.0,0.0,N,U,U,U,U,Y,Y,324.0,1069388
51.7225,550.75,59.99,0.0,0.0,0.0,0.0,-179.75,-1.7325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3,1,AA,N,1003,6624.0,610.14,560.15,6619.0,1002,56.02,661.9,100.2,611,103,52,577.0,104.0,54.0,S,ATLANTIC SOUTH AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,,U,,,,0.0,N,U,U,U,U,U,N,323.0,1069466
10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,2,AA,N,63,189.0,160.82,120.83,188.0,62,12.08,18.8,6.2,0,0,10,0.0,0.0,13.0,S,CALIFORNIA NORTH AREA,N,N,29.98999023,1.0,1.0,WCMB,0.0,0.0,O,8.0,M,M,9.0,2.0,0.0,N,U,U,Y,U,Y,Y,323.0,1069517
49.37,521.0,39.99,53.25,18.6375,18.6375,0.0,67.0,11.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,2,A,N,2432,4121.0,511.97,430.71,4010.0,2356,39.16,364.55,214.18,499,277,46,467.0,265.0,47.0,R,CENTRAL/SOUTH TEXAS AREA,Y,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,,,U,M,5.0,1.0,0.0,H,U,U,U,U,U,Y,363.0,1069534
